# wavelength (nm)
# intensity (erg s-1 cm-2 nm-1 sr-1)
col1 col2
738.2 1.530813662067646e-06
739.2 1.5301926446354867e-06
740.2 1.5295733051753133e-06
741.2 1.528951371478965e-06
742.2 1.5283353733716308e-06
743.2 1.5277167790175808e-06
744.2 1.5270998471046869e-06
745.2 1.5264845709403515e-06
746.2 1.5258709438678528e-06
747.2 1.525258959266105e-06
748.2 1.5246486105494194e-06
749.2 1.5240356712970422e-06
750.2 1.5234285803588188e-06
751.2 1.522818897108432e-06
752.2 1.5222108349249171e-06
753.2 1.5216043873515548e-06
754.2 1.5209995479658703e-06
755.2 1.5203921240356915e-06
756.2 1.5197904874298105e-06
757.2 1.519186264646484e-06
758.2 1.5185878054774279e-06
759.2 1.5179867585733413e-06
760.2 1.517387292955506e-06
761.2 1.5167894023918426e-06
762.2 1.5161930806829774e-06
763.2 1.5155941792003234e-06
764.2 1.5150009821533393e-06
765.2 1.514405203908394e-06
766.2 1.5138109808141798e-06
767.2 1.5132224276534403e-06
768.2 1.5126312912846145e-06
769.2 1.5120375817826165e-06
770.2 1.5114495187955207e-06
771.2 1.510862980868039e-06
772.2 1.5102738678940421e-06
773.2 1.5096862787508112e-06
774.2 1.50910429113827e-06
775.2 1.508519726704846e-06
776.2 1.5079366684925848e-06
777.2 1.5073510428454952e-06
778.2 1.5067709848906023e-06
779.2 1.50619241579083e-06
780.2 1.5056112776208522e-06
781.2 1.5050316272598096e-06
782.2 1.504457500840848e-06
783.2 1.5038808038474027e-06
784.2 1.5033055776445549e-06
785.2 1.5027277902160737e-06
786.2 1.5021554938860793e-06
787.2 1.5015846515609879e-06
788.2 1.501011246634878e-06
789.2 1.5004392948383321e-06
790.2 1.4998687906545338e-06
791.2 1.4992997285945568e-06
792.2 1.4987321031971906e-06
793.2 1.4981659090287636e-06
794.2 1.4976011406829717e-06
795.2 1.4970338170176602e-06
796.2 1.4964718892002568e-06
797.2 1.4959074053478072e-06
798.2 1.4953443358873705e-06
799.2 1.494782675509668e-06
800.2 1.4942224189319597e-06
801.2 1.49366356089788e-06
802.2 1.4931021551067505e-06
803.2 1.4925460834022196e-06
804.2 1.4919874633473225e-06
805.2 1.4914341572105615e-06
806.2 1.490878302184567e-06
807.2 1.4903238244009564e-06
808.2 1.4897707187474708e-06
809.2 1.4892189801371225e-06
810.2 1.4886647013520614e-06
811.2 1.48811568647768e-06
812.2 1.4875641309765755e-06
813.2 1.4870139319818676e-06
814.2 1.486468967480851e-06
815.2 1.4859214617656884e-06
816.2 1.4853752976474759e-06
817.2 1.4848266014703578e-06
818.2 1.4842831105231691e-06
819.2 1.4837409464581755e-06
820.2 1.4831962498417997e-06
821.2 1.4826567296988855e-06
822.2 1.4821146767336799e-06
823.2 1.481573940709595e-06
824.2 1.4810345168331051e-06
825.2 1.4804964003339217e-06
826.2 1.4799557598771311e-06
827.2 1.4794202485398846e-06
828.2 1.4788860303959183e-06
829.2 1.4783492880231947e-06
830.2 1.4778138386940091e-06
831.2 1.4772796777414578e-06
832.2 1.4767468005210683e-06
833.2 1.4762152024106657e-06
834.2 1.4756848788102375e-06
835.2 1.4751558251418025e-06
836.2 1.4746242560231923e-06
837.2 1.4740977330883025e-06
838.2 1.47356869466677e-06
839.2 1.4730409170613042e-06
840.2 1.4725143957700625e-06
841.2 1.4719891263126087e-06
842.2 1.4714651042297865e-06
843.2 1.4709423250835938e-06
844.2 1.4704207844570555e-06
845.2 1.4698967373876394e-06
846.2 1.469373928907373e-06
847.2 1.4688560863663587e-06
848.2 1.4683357375276652e-06
849.2 1.467816614192595e-06
850.2 1.4672987120368598e-06
851.2 1.4667820267564905e-06
852.2 1.4662628442263998e-06
853.2 1.4657485842136942e-06
854.2 1.4652355282750063e-06
855.2 1.4647199753591247e-06
856.2 1.4642056267247563e-06
857.2 1.463692478157197e-06
858.2 1.4631805254613867e-06
859.2 1.462669764461796e-06
860.2 1.4621601910023112e-06
861.2 1.4616518009461227e-06
862.2 1.461140923361912e-06
863.2 1.4606348920264753e-06
864.2 1.4601263734611115e-06
865.2 1.459619030389427e-06
866.2 1.459112858740212e-06
867.2 1.458607854461037e-06
868.2 1.4581040135181416e-06
869.2 1.4576013318963297e-06
870.2 1.4570998055988618e-06
871.2 1.4565958017139523e-06
872.2 1.4560965783089138e-06
873.2 1.4555948777165605e-06
874.2 1.4550943249178294e-06
875.2 1.4545949159783276e-06
876.2 1.4540966469816236e-06
877.2 1.4535995140291433e-06
878.2 1.4531035132400712e-06
879.2 1.4526086407512467e-06
880.2 1.4521113008893305e-06
881.2 1.4516186775577107e-06
882.2 1.451123587347707e-06
883.2 1.4506296182658961e-06
884.2 1.4501403420872036e-06
885.2 1.4496485998280593e-06
886.2 1.4491579673460734e-06
887.2 1.448664877400371e-06
888.2 1.4481764572437532e-06
889.2 1.4476891356479916e-06
890.2 1.4471993574317153e-06
891.2 1.446714225852789e-06
892.2 1.4462266382509804e-06
893.2 1.4457401424261568e-06
894.2 1.4452547347154577e-06
895.2 1.4447704114723876e-06
896.2 1.4442871690667263e-06
897.2 1.4438014801140722e-06
898.2 1.4433203924803656e-06
899.2 1.442840374881432e-06
900.2 1.4423579117242048e-06
901.2 1.4418765192797097e-06
902.2 1.4413996982292101e-06
903.2 1.4409204326651227e-06
904.2 1.440442227188547e-06
905.2 1.4399615856582592e-06
906.2 1.4394854936863844e-06
907.2 1.4390104512999858e-06
908.2 1.438532973941113e-06
909.2 1.4380600241685709e-06
910.2 1.4375846401758256e-06
911.2 1.4371137692370301e-06
912.2 1.4366404648572176e-06
913.2 1.4361681970616795e-06
914.2 1.4356969624488051e-06
915.2 1.4352233031664074e-06
916.2 1.434754128543842e-06
917.2 1.4342859769797646e-06
918.2 1.4338154019527757e-06
919.2 1.433349290238262e-06
920.2 1.432880755894598e-06
921.2 1.432413238777038e-06
922.2 1.431946735576454e-06
923.2 1.4314812429980548e-06
924.2 1.43101675776131e-06
925.2 1.4305532765998715e-06
926.2 1.430090796261498e-06
927.2 1.4296259037508893e-06
928.2 1.4291654190314836e-06
929.2 1.4287025230364272e-06
930.2 1.428240622302594e-06
931.2 1.4277831087339685e-06
932.2 1.4273231852751515e-06
933.2 1.4268642475074168e-06
934.2 1.4264062922654101e-06
935.2 1.425945935808381e-06
936.2 1.4254899397868218e-06
937.2 1.4250349168681685e-06
938.2 1.4245774941616916e-06
939.2 1.4241210455240102e-06
940.2 1.4236689304579617e-06
941.2 1.4232144170741894e-06
942.2 1.4227608684821463e-06
943.2 1.4223082816131572e-06
944.2 1.4218566534115454e-06
945.2 1.421405980834567e-06
946.2 1.4209529195642682e-06
947.2 1.4205041526872489e-06
948.2 1.4200529981356675e-06
949.2 1.4196061249113902e-06
950.2 1.419156865052378e-06
951.2 1.418708549810395e-06
952.2 1.4182611762093315e-06
953.2 1.4178147412855678e-06
954.2 1.4173692420879076e-06
955.2 1.4169246756775118e-06
956.2 1.4164777327831665e-06
957.2 1.4160350266340805e-06
958.2 1.415589945078529e-06
959.2 1.4151490875532987e-06
960.2 1.4147058557188383e-06
961.2 1.4142635461312245e-06
